Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,60,8,T:System.Windows.Forms.ToolStripContainer,,,,,this.toolStripContainer = new System.Windows.Forms.ToolStripContainer();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,60,8,M:System.Windows.Forms.ToolStripContainer.#ctor,,,,,this.toolStripContainer = new System.Windows.Forms.ToolStripContainer();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,60,8,T:System.Windows.Forms.ToolStripContainer,,,,,this.toolStripContainer = new System.Windows.Forms.ToolStripContainer();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.Designer.cs,23,8,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,1041,61,T:System.Windows.Forms.DialogResult,,,,,(new AboutForm()).ShowDialog(this)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,1041,61,M:System.Windows.Forms.Form.ShowDialog(System.Windows.Forms.IWin32Window),,,,,(new AboutForm()).ShowDialog(this)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,1018,8,T:System.Windows.Forms.DataGridViewSelectedRowCollection,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0)          {              HostsFile.Instance.Entries.SetEnabled(                   dataGridViewHostsEntries.SelectedHostEntries,                   isEnabled: false);          }          else if (dataGridViewHostsEntries.CurrentHostEntry != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.SetEnabled(                      [currentEntry],                      isEnabled: false);              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,1018,8,P:System.Windows.Forms.DataGridView.SelectedRows,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0)          {              HostsFile.Instance.Entries.SetEnabled(                   dataGridViewHostsEntries.SelectedHostEntries,                   isEnabled: false);          }          else if (dataGridViewHostsEntries.CurrentHostEntry != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.SetEnabled(                      [currentEntry],                      isEnabled: false);              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,1018,8,P:System.Windows.Forms.BaseCollection.Count,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0)          {              HostsFile.Instance.Entries.SetEnabled(                   dataGridViewHostsEntries.SelectedHostEntries,                   isEnabled: false);          }          else if (dataGridViewHostsEntries.CurrentHostEntry != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.SetEnabled(                      [currentEntry],                      isEnabled: false);              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,1016,8,M:System.Windows.Forms.DataGridView.CancelEdit,,,,,dataGridViewHostsEntries.CancelEdit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,991,8,T:System.Windows.Forms.DataGridViewSelectedRowCollection,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0)          {              HostsFile.Instance.Entries.SetEnabled(                   dataGridViewHostsEntries.SelectedHostEntries,                   isEnabled: true);          }          else if (dataGridViewHostsEntries.CurrentHostEntry != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.SetEnabled(                      [currentEntry],                      isEnabled: true);              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,991,8,P:System.Windows.Forms.DataGridView.SelectedRows,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0)          {              HostsFile.Instance.Entries.SetEnabled(                   dataGridViewHostsEntries.SelectedHostEntries,                   isEnabled: true);          }          else if (dataGridViewHostsEntries.CurrentHostEntry != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.SetEnabled(                      [currentEntry],                      isEnabled: true);              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,991,8,P:System.Windows.Forms.BaseCollection.Count,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0)          {              HostsFile.Instance.Entries.SetEnabled(                   dataGridViewHostsEntries.SelectedHostEntries,                   isEnabled: true);          }          else if (dataGridViewHostsEntries.CurrentHostEntry != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.SetEnabled(                      [currentEntry],                      isEnabled: true);              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,989,8,M:System.Windows.Forms.DataGridView.CancelEdit,,,,,dataGridViewHostsEntries.CancelEdit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,971,12,P:System.Windows.Forms.Form.Size,,,,,Settings.Default.WindowSize = Size;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,969,8,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Normal)          {              Settings.Default.WindowSize = Size;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,969,8,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Normal)          {              Settings.Default.WindowSize = Size;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,969,8,F:System.Windows.Forms.FormWindowState.Normal,,,,,if (WindowState == FormWindowState.Normal)          {              Settings.Default.WindowSize = Size;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,969,8,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Normal)          {              Settings.Default.WindowSize = Size;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,969,8,P:System.Windows.Forms.Form.WindowState,,,,,if (WindowState == FormWindowState.Normal)          {              Settings.Default.WindowSize = Size;          }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,954,8,M:System.Configuration.ApplicationSettingsBase.Save,,,,,settings.Save();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,952,8,T:System.Windows.Forms.SplitContainer,,,,,settings.SplitterWidth = splitContainer.SplitterDistance;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,952,8,P:System.Windows.Forms.SplitContainer.SplitterDistance,,,,,settings.SplitterWidth = splitContainer.SplitterDistance;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,949,12,T:System.Windows.Forms.FormWindowState,,,,,settings.WindowState = WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,949,12,P:System.Windows.Forms.Form.WindowState,,,,,settings.WindowState = WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,949,12,T:System.Windows.Forms.FormWindowState,,,,,settings.WindowState = WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,947,13,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,947,13,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,947,13,F:System.Windows.Forms.FormWindowState.Maximized,,,,,if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,947,13,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,947,13,P:System.Windows.Forms.Form.WindowState,,,,,if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,945,12,T:System.Windows.Forms.FormWindowState,,,,,settings.WindowState = WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,945,12,P:System.Windows.Forms.Form.WindowState,,,,,settings.WindowState = WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,945,12,T:System.Windows.Forms.FormWindowState,,,,,settings.WindowState = WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,944,12,P:System.Windows.Forms.Form.Size,,,,,settings.WindowSize = Size;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,942,8,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Normal)          {              settings.WindowSize = Size;              settings.WindowState = WindowState;          }          else if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,942,8,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Normal)          {              settings.WindowSize = Size;              settings.WindowState = WindowState;          }          else if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,942,8,F:System.Windows.Forms.FormWindowState.Normal,,,,,if (WindowState == FormWindowState.Normal)          {              settings.WindowSize = Size;              settings.WindowState = WindowState;          }          else if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,942,8,T:System.Windows.Forms.FormWindowState,,,,,if (WindowState == FormWindowState.Normal)          {              settings.WindowSize = Size;              settings.WindowState = WindowState;          }          else if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,942,8,P:System.Windows.Forms.Form.WindowState,,,,,if (WindowState == FormWindowState.Normal)          {              settings.WindowSize = Size;              settings.WindowState = WindowState;          }          else if (WindowState == FormWindowState.Maximized)          {              settings.WindowState = WindowState;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,937,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,settings.ArchiveVisible = menuViewArchive.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,937,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,settings.ArchiveVisible = menuViewArchive.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,936,8,P:System.Windows.Forms.Form.Location,,,,,settings.WindowLocation = Location;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,924,8,T:System.Windows.Forms.SplitContainer,,,,,splitContainer.SplitterDistance = settings.SplitterWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,924,8,P:System.Windows.Forms.SplitContainer.SplitterDistance,,,,,splitContainer.SplitterDistance = settings.SplitterWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,921,12,P:System.Windows.Forms.Form.Size,,,,,Size = settings.WindowSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,920,12,P:System.Windows.Forms.Form.Location,,,,,Location = settings.WindowLocation;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,917,8,P:System.Windows.Forms.Screen.WorkingArea,,,,,if (Screen.AllScreens.Any(screen =>              screen.WorkingArea.Contains(settings.WindowLocation)))          {              Location = settings.WindowLocation;              Size = settings.WindowSize;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,917,8,T:System.Windows.Forms.Screen,,,,,if (Screen.AllScreens.Any(screen =>              screen.WorkingArea.Contains(settings.WindowLocation)))          {              Location = settings.WindowLocation;              Size = settings.WindowSize;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,917,8,P:System.Windows.Forms.Screen.AllScreens,,,,,if (Screen.AllScreens.Any(screen =>              screen.WorkingArea.Contains(settings.WindowLocation)))          {              Location = settings.WindowLocation;              Size = settings.WindowSize;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,914,8,T:System.Windows.Forms.SplitContainer,,,,,splitContainer.Panel2Collapsed = !settings.ArchiveVisible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,914,8,P:System.Windows.Forms.SplitContainer.Panel2Collapsed,,,,,splitContainer.Panel2Collapsed = !settings.ArchiveVisible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,913,8,T:System.Windows.Forms.ToolStripButton,,,,,buttonViewArchive.Checked = settings.ArchiveVisible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,913,8,P:System.Windows.Forms.ToolStripButton.Checked,,,,,buttonViewArchive.Checked = settings.ArchiveVisible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,912,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuViewArchive.Checked = settings.ArchiveVisible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,912,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,menuViewArchive.Checked = settings.ArchiveVisible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,911,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuRemoveDefaultText.Checked = HostsFile.RemoveDefaultText;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,911,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,menuRemoveDefaultText.Checked = HostsFile.RemoveDefaultText;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,910,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuPingIPs.Checked = HostsEntry.AutoPingIPAddress;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,910,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,menuPingIPs.Checked = HostsEntry.AutoPingIPAddress;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,896,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,HostsFile.RemoveDefaultText =              menuRemoveDefaultText.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,896,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,HostsFile.RemoveDefaultText =              menuRemoveDefaultText.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,893,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuRemoveDefaultText.Checked =              !menuRemoveDefaultText.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,893,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,menuRemoveDefaultText.Checked =              !menuRemoveDefaultText.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,893,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuRemoveDefaultText.Checked =              !menuRemoveDefaultText.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,893,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,menuRemoveDefaultText.Checked =              !menuRemoveDefaultText.Checked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,882,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuPingIPs.Checked = !isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,882,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,menuPingIPs.Checked = !isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,819,8,T:System.Windows.Forms.SplitContainer,,,,,splitContainer.Panel2Collapsed = isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,819,8,P:System.Windows.Forms.SplitContainer.Panel2Collapsed,,,,,splitContainer.Panel2Collapsed = isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,817,8,T:System.Windows.Forms.ToolStripButton,,,,,buttonViewArchive.Checked = !isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,817,8,P:System.Windows.Forms.ToolStripButton.Checked,,,,,buttonViewArchive.Checked = !isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,816,8,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuViewArchive.Checked = !isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,816,8,P:System.Windows.Forms.ToolStripMenuItem.Checked,,,,,menuViewArchive.Checked = !isChecked;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,801,8,T:System.Windows.Forms.DialogResult,,,,,if (result == DialogResult.Yes)          {              HostsFile.Instance.Refresh();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,801,8,T:System.Windows.Forms.DialogResult,,,,,if (result == DialogResult.Yes)          {              HostsFile.Instance.Refresh();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,801,8,F:System.Windows.Forms.DialogResult.Yes,,,,,if (result == DialogResult.Yes)          {              HostsFile.Instance.Refresh();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.MessageBoxDefaultButton,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.MessageBoxDefaultButton,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,F:System.Windows.Forms.MessageBoxDefaultButton.Button1,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.MessageBoxIcon,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.MessageBoxIcon,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
